x,y,z,rot_0,rot_1,rot_2,rot_3,scale_0,scale_1,scale_2,opacity,f_dc_0,f_dc_1,f_dc_2
-2.206878423690796,0.29484254121780396,-2.1833834648132324,-0.5978957414627075,0.7549644112586975,-0.2536737024784088,-0.09054837375879288,-3.660734176635742,-5.997138977050781,-3.298225164413452,5.537334442138672,-0.006950825918465853,0.15986835956573486,-0.006950825918465853
-2.1798722743988037,0.2534443736076355,-2.174258232116699,-0.6158671975135803,0.7569186687469482,-0.20805390179157257,-0.06704726815223694,-5.108382701873779,-2.915438652038574,-4.569395065307617,5.537334442138672,0.6464243531227112,0.715932309627533,0.6464243531227112
-2.177794933319092,0.46888381242752075,-2.020348310470581,0.7845605611801147,-0.5578056573867798,0.1914648860692978,-0.1914648860692978,-10,-2.7647032737731934,-3.144017457962036,-0.7286538481712341,0.02085237205028534,0.0625571683049202,-0.10426201671361923
-2.240116834640503,0.4671940803527832,-1.9290971755981445,0.8072370886802673,-0.23846709728240967,-0.4720957279205322,-0.261968195438385,-4.652563095092773,-3.342522144317627,-3.919222831726074,0.4712783396244049,0.4379003345966339,0.47960513830184937,0.5352115631103516
-2.8238651752471924,0.6141998171806335,-1.8761714696884155,0.4015924036502838,-0.5343045592308044,0.20667147636413574,0.7145131826400757,-2.6900076866149902,-7.0606608390808105,-2.1979336738586426,-2.219203472137451,1.2858978509902954,1.7724539041519165,1.1468819379806519
-3.962313413619995,0.0182154793292284,-1.69120454788208,-0.33448490500450134,0.5157293677330017,0.7017635703086853,0.3600985109806061,-2.636111259460449,-3.7046518325805664,-5.738158226013184,-0.09313444793224335,1.7724539041519165,1.7724539041519165,1.7724539041519165
-3.676624059677124,0.07860402017831802,-1.5649036169052124,0.8863365054130554,-0.08247282356023788,-0.44975072145462036,0.07300783693790436,-2.277843713760376,-2.5615651607513428,-3.7172679901123047,-0.004672156181186438,0.21090364456176758,0.15758280456066132,0.24460899829864502
-4.12431526184082,0.004210525657981634,-1.619451880455017,0.8053171634674072,-0.521862804889679,0.09884288161993027,0.26335060596466064,-3.5341176986694336,-5.997138977050781,-4.569395065307617,5.537334442138672,-1.7724539041519165,-1.7724539041519165,-1.7724539041519165
-3.8521761894226074,-0.013531545177102089,-1.7046195268630981,-0.6310737729072571,0.7105140686035156,0.2868517339229584,-0.12096156924962997,-2.727992534637451,-5.109475135803223,-3.4440970420837402,5.537334442138672,0.7715387344360352,0.7298339009284973,0.7437354922294617
-3.8895692825317383,0.08616199344396591,-1.6644691228866577,0.7939602732658386,-0.5826891660690308,-0.1527571827173233,-0.08225386589765549,-3.251340866088867,-3.836599111557007,-4.652750492095947,4.840242385864258,1.3971107006072998,1.3415043354034424,1.3971107006072998
-3.950259208679199,0.005031322594732046,-1.59174644947052,0.971956193447113,-0.14634409546852112,-0.08326344937086105,-0.16416990756988525,-2.574435234069824,-3.6607704162597656,-3.791017770767212,1.04262113571167,0.3822939395904541,0.2330957055091858,0.29007387161254883
-3.804396152496338,0.1376984864473343,-1.6291853189468384,-0.6324561834335327,0.7192450165748596,-0.2868517339229584,0.02004506066441536,-2.3523635864257812,-7.437499046325684,-4.752777099609375,1.2452157735824585,-1.4805203676223755,-1.7724539041519165,-1.7724539041519165
-3.876471757888794,0.17629989981651306,-1.5523719787597656,-0.404270738363266,0.5175116062164307,0.6894884705543518,0.3055364489555359,-2.742225170135498,-3.6200413703918457,-4.982229709625244,1.108729600906372,-1.7724539041519165,-1.7724539041519165,-1.7724539041519165
-3.7836220264434814,0.015193711966276169,-1.7368615865707397,0.7786999344825745,-0.6213968396186829,0.08225386589765549,0.026957150548696518,-3.475029945373535,-6.566583633422852,-2.998145580291748,-0.7286538481712341,0.13206516206264496,0.13206516206264496,-0.1459668129682541
