x,y,z,rot_0,rot_1,rot_2,rot_3,scale_0,scale_1,scale_2,opacity,f_dc_0,f_dc_1,f_dc_2
-1.342668890953064,0.5208313465118408,-0.9858067035675049,0.7122467160224915,-0.38038894534111023,-0.5786293745040894,0.11487773805856705,-1.2889773845672607,-3.2339398860931396,-4.918622970581055,-3.649991273880005,-0.37123164534568787,-0.37407082319259644,-0.835515558719635
-1.400746464729309,0.18750490248203278,-0.7038288116455078,0.5460847616195679,0.7669079899787903,-0.18149353563785553,0.28408393263816833,-2.3949573040008545,-4.506532669067383,-5.622026443481445,16.11809539794922,-0.8929802179336548,-1.2102713584899902,-1.7369698286056519
-1.4116237163543701,0.20344260334968567,-0.7168042659759521,0.8300408720970154,0.44658535718917847,-0.2846546173095703,0.17482954263687134,-2.26107120513916,-4.939696311950684,-5.425724029541016,16.11809539794922,1.712160587310791,1.299680471420288,0.9841732978820801
-1.1232572793960571,0.27303776144981384,-0.7939833402633667,-0.314968079328537,0.7780731916427612,0.5300804376602173,0.1200498566031456,-4.153004169464111,-4.7942914962768555,-5.514613628387451,0.5033915638923645,0.614955723285675,1.137184500694275,0.7495078444480896
-1.1307073831558228,0.29322513937950134,-0.7716093063354492,-0.36687740683555603,0.200038343667984,0.7209822535514832,0.5527840256690979,-3.674187183380127,-3.9077036380767822,-6.078460693359375,-0.21986734867095947,0.634859561920166,1.4351383447647095,-0.06052914634346962
-1.287118911743164,0.616062581539154,-0.8428040146827698,0.5909995436668396,0.5518350601196289,0.5205197930335999,0.27432966232299805,-1.9505722522735596,-4.358688831329346,-4.655891418457031,16.11809539794922,-1.5006171464920044,-1.5321658849716187,-1.6003406047821045
-1.3145824670791626,0.5100113153457642,-0.7980418801307678,-0.24537917971611023,0.7506004571914673,0.46380123496055603,-0.4015924036502838,-2.5119102001190186,-5.0464301109313965,-14.823223114013672,0.8944319486618042,-0.813243567943573,-0.7298339605331421,-0.9244563579559326
-1.0657286643981934,0.3025387227535248,-0.7933821678161621,0.6281102895736694,-0.3347688317298889,-0.6639777421951294,-0.22921787202358246,-3.5283615589141846,-4.634190082550049,-5.239759922027588,0.541988730430603,0.6982852816581726,1.3145567178726196,0.4012787938117981
-1.0236214399337769,0.302131325006485,-0.8031088709831238,-0.4661099910736084,0.6387839317321777,0.4598216414451599,0.4040552079677582,-3.647892951965332,-3.7687573432922363,-5.11224365234375,3.1703693866729736,0.882733941078186,1.4468600749969482,0.8218463063240051
-1.0781525373458862,0.28496742248535156,-0.7780277729034424,0.9086493849754333,0.27072805166244507,0.3155757784843445,0.038400229066610336,-2.417841672897339,-3.8290953636169434,-5.346968650817871,-1.5125031471252441,-1.4750314950942993,-1.2480789422988892,-1.7724539041519165
